id,name,image,description,url,sku,category,weight,color,brand_name,brand_image,brand_url,price,price_currency,item_condition,seller,availability,rating_value,review_count,gtin13
https://www.rei.com/product/241268/arcteryx-beta-insulated-jacket-womens,Beta Insulated Jacket - Women's,https://www.rei.com/media/product/241268,"Made for alpine adventures in cold conditions, the women's Arc'teryx Beta insulated jacket offers exceptional versatility and lasting performance when you're not sure what conditions you'll encounter.",https://www.rei.com/product/241268/arcteryx-beta-insulated-jacket-womens,241268,Women's Synthetic Insulation Jackets,1 lb. 5.2 oz.,"Black, Serene",Arc'teryx,https://satchel.rei.com/media/img/brand-logos/69.gif,https://www.rei.com/b/arcteryx,559.73,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/OutOfStock,4.5,2,"0424126800014, 0424126800021, 0424126800038, 0424126800045, 0424126800052, 0424126800069, 0424126800076, 0424126800083, 0424126800090, 0424126800106, 0424126800113, 0424126800120"
https://www.rei.com/product/230899/the-north-face-axys-zip-fleece-mens,Axys Zip Fleece - Men's,https://www.rei.com/media/product/230899,"Made with a relaxed fit, fully recycled fabric and a quarter zipper for easy temperature regulation, the men's The North Face Axys Zip fleece offers everyday comfort you can wear anywhere.",https://www.rei.com/product/230899/the-north-face-axys-zip-fleece-mens,230899,Men's Sweatshirts,Unavailable,Forest Olive,The North Face,https://satchel.rei.com/media/img/brand-logos/1230.gif,https://www.rei.com/b/the-north-face,47.93,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/OutOfStock,4.6,13,"0196575511895, 0196575511802, 0196575511574, 0196575511536, 0196575511857, 0196575512038, 0196575512014, 0196575511833, 0196575511598, 0196575511543, 0196575511871, 0196575512052, 0196575512045, 0196575511864, 0196575511826, 0196575511581, 0196575512007, 0196575512076"
https://www.rei.com/product/849592/hennessy-hammock-explorer-ultralight-asym-zip-hammock,Explorer Ultralight Asym Zip Hammock,https://www.rei.com/media/product/849592,"The Hennessy Hammock Explorer Ultralight Asym Zip solo shelter provides lightweight, luxurious sleeping comfort for anyone up to 7 ft. tall and weighing up to 250 lbs.",https://www.rei.com/product/849592/hennessy-hammock-explorer-ultralight-asym-zip-hammock,849592,Hammock Tents,,Bark,Hennessy Hammock,https://satchel.rei.com/media/img/brand-logos/10066.gif,https://www.rei.com/b/hennessy-hammock,269.95,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,4.0,10,0832667522249
https://www.rei.com/product/216208/patagonia-tyrolean-bike-shorts-womens,Tyrolean Bike Shorts - Women's,https://www.rei.com/media/product/216208,"Built to be outside, the women's Patagonia Tyrolean bike shorts have an accommodating fit that makes them comfortable to wear both on and off the bike.",https://www.rei.com/product/216208/patagonia-tyrolean-bike-shorts-womens,216208,Women's Bike Shorts,4.2 ounces,"Black, Grasslands/night Plum, Nouveau Green",Patagonia,https://satchel.rei.com/media/img/brand-logos/889.gif,https://www.rei.com/b/patagonia,89.00,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/OutOfStock,5.0,3,"0195699616868, 0195699616875, 0195699616882, 0195699616899, 0195699616905, 0195699616912, 0195699616929, 0195699616936, 0195699616943, 0195699616950, 0195699515581, 0195699515598, 0195699515604, 0195699515611, 0195699515628, 0195699515635, 0195699515659, 0195699515673, 0195699515680, 0195699515703, 0195699857780, 0195699857841, 0195699857926, 0195699857988, 0195699858046, 0195699858084, 0195699858183, 0195699858237, 0195699858282, 0195699858343, 0195699854543, 0195699854550, 0195699854567, 0195699854574, 0195699854598, 0195699854611, 0195699854635, 0195699854659, 0195699854673, 0195699854697"
https://www.rei.com/product/223444/outdoor-voices-rectrek-wide-leg-pants-mens,RecTrek Wide-Leg Pants - Men's,https://www.rei.com/media/product/223444,"Designed for all-day comfort on the trails, the men's Outdoor Voices RecTrek Wide-Leg pants are made with a durable fabric to take on tough terrain and are still cozy enough for chilling at camp.",https://www.rei.com/product/223444/outdoor-voices-rectrek-wide-leg-pants-mens,223444,Men's Hiking Pants,8 ounces,Enoki,Outdoor Voices,,https://www.rei.com/b/outdoor-voices,48.83,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/OutOfStock,2.0,1,"0840312963262, 0840312963279, 0840312963286, 0840312963293, 0840312963309, 0840312963316, 0840312963323, 0840312963330, 0840312963347, 0840312963354, 0840312963217, 0840312963224, 0840312963231, 0840312963248, 0840312963255"
https://www.rei.com/product/239501/helly-hansen-carv-lifaloft-insulated-jacket-mens,Carv LIFALOFT Insulated Jacket - Men's,https://www.rei.com/media/product/239501,"Designed for days at the resort, the Helly Hansen Carv LIFALOFT insulated jacket provides waterproof/breathable protection without bulk, so you can have fun without worrying about getting wet or cold.",https://www.rei.com/product/239501/helly-hansen-carv-lifaloft-insulated-jacket-mens,239501,Men's Synthetic Insulation Jackets,2 lbs. 6.4 oz.,"Black, Cobalt 2.0",Helly Hansen,https://satchel.rei.com/media/img/brand-logos/523.gif,https://www.rei.com/b/helly-hansen,259.73,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,,,
https://www.rei.com/product/174722/chums-halfpipe-eyewear-retainer,Halfpipe Eyewear Retainer,https://www.rei.com/media/product/174722,"Popular with kayakers, the lightweight, adjustable Chums Halfpipe eyewear retainer fits under helmets and cinches tight to the head during treacherous runs and rides. ",https://www.rei.com/product/174722/chums-halfpipe-eyewear-retainer,174722,Sunglass Straps,0.5 ounces,Asst Colors,Chums,,https://www.rei.com/b/chums,8.00,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,4.3,10,0093039849962
https://www.rei.com/product/241910/adidas-x-city-reflect-at-night-half-zip-top-mens,X-City Reflect At Night Half-Zip Top - Men's,https://www.rei.com/media/product/241910,"When your need for speed can't be contained to just the daylight hours, pull on the adidas X-City Reflect At Night Half-Zip top. Its reflective markers catch the eye of oncoming drivers and bikers.",https://www.rei.com/product/241910/adidas-x-city-reflect-at-night-half-zip-top-mens,241910,Men's Running Jackets,Unavailable,Black,adidas,https://satchel.rei.com/media/img/brand-logos/21.gif,https://www.rei.com/b/adidas,63.73,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,4.8,39,"0196460674223, 0196460670614, 0196460674285, 0196460670584, 0196460674261, 0196460670546"
https://www.rei.com/product/201785/vuori-sunday-performance-shorts-mens,Sunday Performance Shorts - Men's,https://www.rei.com/media/product/201785,"A staple for on and off days, these stretchy, moisture-wicking men's Vuori Sunday Performance shorts keep you moving in comfort from your morning coffee to your afternoon run.",https://www.rei.com/product/201785/vuori-sunday-performance-shorts-mens,201785,Men's Workout Shorts,Unavailable,"Black, Platinum Heather",Vuori,,https://www.rei.com/b/vuori,84.00,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,4.9,20,"0840159754641, 0840159754658, 0840159754665, 0840159754672, 0840159754689, 0840159754696, 0840159754702, 0840159754719, 0840159754726, 0840159754733, 0840159754740, 0840159754757, 0840159754764, 0840159754771, 0840159754788, 0840159754795, 0840159754801, 0840159754818, 0840159754955, 0840159754962, 0840159754979, 0840159754986, 0840159754993, 0840159792988, 0840159792995, 0840159793008, 0840159793015, 0840159793022, 0196304044786, 0196304044793, 0196304044809, 0196304044816, 0196304044823, 0196304044830, 0196304044724, 0196304044731, 0196304044748, 0196304044755, 0196304044762, 0196304044779, 0840159793039, 0840159793046, 0840159793053, 0840159793060, 0840159793077, 0840159793084"
https://www.rei.com/product/230104/nrs-pilot-sar-knife,Pilot SAR Knife,https://www.rei.com/media/product/230104,"When a situation calls for quick thinking, count on the NRS Pilot SAR knife. Designed for the demands of swiftwater and rescue professionals, it's great even in gloved hands and inclement weather.",https://www.rei.com/product/230104/nrs-pilot-sar-knife,230104,Fixed-Blade Knives,5.6 ounces,"Black, Safety Yellow",NRS,,https://www.rei.com/b/nrs,79.95,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,,,"0603403483243, 0603403483229"
https://www.rei.com/product/241901/adidas-run-icons-3-bar-logo-t-shirt-mens,Run Icons 3-Bar Logo T-Shirt - Men's,https://www.rei.com/media/product/241901,"Keep things fresh and fierce at all times by training in the men's adidas Run Icons 3-Bar Logo T-shirt. It's designed for breezy comfort and top-notch performance, no matter the workout.",https://www.rei.com/product/241901/adidas-run-icons-3-bar-logo-t-shirt-mens,241901,Men's Running Shirts,Unavailable,White,adidas,https://satchel.rei.com/media/img/brand-logos/21.gif,https://www.rei.com/b/adidas,32.73,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,4.6,21,"0196460612492, 0196460612485, 0196460612478, 0196460612577"
https://www.rei.com/product/193195/la-sportiva-bushido-ii-gtx-trail-running-shoes-mens,Bushido II GTX Trail-Running Shoes - Men's,https://www.rei.com/media/product/193195,"Cold, snow, rain and ice won't stop you from running on your favorite trails all season. The men's La Sportiva Bushido II GTX trail-running shoes fight the weather without sacrificing fit or feel.",https://www.rei.com/product/193195/la-sportiva-bushido-ii-gtx-trail-running-shoes-mens,193195,Men's Trail-Running Shoes,,Black/yellow,La Sportiva,https://satchel.rei.com/media/img/brand-logos/641.gif,https://www.rei.com/b/la-sportiva,91.83,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,3.7,34,"0801216620200, 0801216620217, 0801216600226, 0801216620224, 0801216620231, 0801216620248, 0801216620255, 0801216620262, 0801216620279, 0801216620286, 0801216620293, 0801216620309, 0801216620316, 0801216620194, 0801216620323"
https://www.rei.com/product/215010/troy-lee-designs-ace-cycling-gloves-womens,Ace Cycling Gloves - Women's,https://www.rei.com/media/product/215010,"Shield your hands from the chill with the women's Ace cycling gloves from Troy Lee Designs. Made for days on the bike, they're grippy where needed and touch-screen compatible for checking your route.",https://www.rei.com/product/215010/troy-lee-designs-ace-cycling-gloves-womens,215010,Women's Cycling Gloves,,"Smokey Blue, Snake Black, Snake Gold, Snake Poppy",Troy Lee Designs,https://satchel.rei.com/media/img/brand-logos/troylee-designs.png,https://www.rei.com/b/troy-lee-designs,12.73,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/OutOfStock,3.2,4,"0887202339820, 0887202339837, 0887202339844, 0887202339851, 0887202339868, 0887202339622, 0887202339639, 0887202339646, 0887202339653, 0887202339660, 0887202339677, 0887202339684, 0887202339691, 0887202339707, 0887202339714, 0887202339721, 0887202339738, 0887202339745, 0887202339752, 0887202339769"
https://www.rei.com/product/118898/patagonia-furry-friends-hoodie-infantstoddlers,Furry Friends Hoodie - Infants'/Toddlers',https://www.rei.com/media/product/118898,"As if your wee one isn't already cuddly enough, the ultrasoft Patagonia Furry Friends hoodie for infants and toddlers adds high-pile, double-faced fleece for playing—and snuggling—in cold weather.",https://www.rei.com/product/118898/patagonia-furry-friends-hoodie-infantstoddlers,118898,Kids' Fleece Jackets,7.3 ounces,"Moose Brown, Salt Grey",Patagonia,https://satchel.rei.com/media/img/brand-logos/889.gif,https://www.rei.com/b/patagonia,55.00,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/OutOfStock,5.0,18,"0889833080546, 0889833080553, 0889833080560, 0889833080577, 0889833080584, 0889833080591, 0190696040142, 0190696040159, 0190696040166, 0190696040173, 0190696040180, 0190696040197, 0889833081055, 0889833081062, 0889833081079, 0889833081086, 0889833081093, 0889833081109, 0191743078729, 0191743078743, 0191743078767, 0191743078774, 0191743078798, 0191743078811, 0191743310652, 0191743310676, 0191743310690, 0191743310737, 0191743310751, 0191743310775, 0191743079863, 0191743079870, 0191743079894, 0191743079900, 0191743079917, 0191743079931, 0191743795367, 0191743795381, 0191743795404, 0191743795411, 0191743795435, 0191743795459, 0191743797125, 0191743797149, 0191743797163, 0191743797187, 0191743797217, 0191743797255, 0192964572287, 0192964572300, 0192964572324, 0192964572348, 0192964572362, 0192964572386, 0192964570351, 0192964570368, 0192964570375, 0192964570382, 0192964570399, 0192964570405, 0191743798573, 0191743798597, 0191743798627, 0191743798641, 0191743798672, 0191743798696, 0195699083059, 0195699083370, 0195699083714, 0195699084445, 0195699293144, 0195699293151, 0195699293168, 0195699293175, 0195699722675, 0195699722712, 0195699722804, 0195699722866, 0195699058156, 0195699058712, 0195699059313, 0195699059948, 0196924009165, 0196924009172, 0196924009189, 0196924009196, 0196924632226, 0196924632233, 0196924632240, 0196924632257"
https://www.rei.com/product/802434/seals-cockpit-seal-52,Cockpit Seal 5.2,https://www.rei.com/media/product/802434,"This puncture-proof Seals 5.2 single cockpit seal is perfect for keeping water, leaves and unwanted critters out of your cockpit during storage and transport.",https://www.rei.com/product/802434/seals-cockpit-seal-52,802434,Cockpit Covers,,Black,Seals,,https://www.rei.com/b/seals,48.95,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,4.5,2,0872244000814
https://www.rei.com/product/189402/eureka-nobugzone-3-in-1-shelter,NoBugZone 3-in-1 Shelter,https://www.rei.com/media/product/189402,"Providing an outdoor haven in your backyard or at the campsite, the Eureka NoBugZone 3-in-1 shelter offers customizable protection from biting insects, burning sun and passing showers.",https://www.rei.com/product/189402/eureka-nobugzone-3-in-1-shelter,189402,Bug Shelters,18 lbs. 8 oz.,Grey,Eureka,https://satchel.rei.com/media/img/brand-logos/402.gif,https://www.rei.com/b/eureka,197.83,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,2.9,20,0083826245312
https://www.rei.com/product/175026/rei-co-op-powderbound-insulated-snow-pants-mens,Powderbound Insulated Snow Pants - Men's,https://www.rei.com/media/product/175026,"Designed so you can focus on the fun of the season, the men's REI Co-op Powderbound insulated snow pants give you 2-layer Peak waterproof, windproof, breathable protection and insulated warmth.",https://www.rei.com/product/175026/rei-co-op-powderbound-insulated-snow-pants-mens,175026,Men's Downhill Ski Pants,1 lb. 9 oz.,"Black, Fireclay, Nutmeg, Saragasso Sea",REI Co-op,https://satchel.rei.com/media/img/brand-logos/959.gif,https://www.rei.com/b/rei-co-op,58.83,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,4.1,84,"0417502600018, 0417502600025, 0417502600032, 0417502600049, 0417502600056, 0417502600063, 0417502600070, 0417502600087, 0417502600094, 0417502600100, 0417502600117, 0417502600124, 0417502600131, 0417502600148, 0417502600155, 0417502600162, 0417502600179, 0417502600186, 0417502600193, 0417502600209, 0417502600216, 0417502600223, 0417502600230, 0417502600247, 0417502600254, 0417502600261, 0417502600278, 0417502600285, 0417502600292, 0417502600308, 0417502600315, 0417502600322, 0417502600339, 0417502600346, 0417502600353, 0417502600360, 0417502600377, 0417502600384, 0417502600391, 0417502600407"
https://www.rei.com/product/244623/stance-vacationeer-boxer-briefs-mens,Vacationeer Boxer Briefs - Men's,https://www.rei.com/media/product/244623,"On vacations, yes, but also on the everyday. Stance Vacationeer boxer briefs offer ultimate comfort with a Regular Fit, a 6 in. inseam and Feather-Seam construction with a crotch gusset.",https://www.rei.com/product/244623/stance-vacationeer-boxer-briefs-mens,244623,Men's Boxers,,Black,Stance,,https://www.rei.com/b/stance,19.73,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,,,"0190107582261, 0190107582278, 0190107582285, 0190107582292"
https://www.rei.com/product/223407/osprey-sojourn-porter-65-travel-pack,Sojourn Porter 65 Travel Pack,https://www.rei.com/media/product/223407,"Ideal for longer excursions and adventures of all kinds, the Osprey Sojourn Porter 65 travel pack offers increased storage capacity and convenient organization for on-the-go access to your belongings.",https://www.rei.com/product/223407/osprey-sojourn-porter-65-travel-pack,223407,Travel Packs,4 lbs. 1.3 oz.,"Black, Koseret Green",Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/b/osprey,225.00,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,5.0,2,"0843820166514, 0843820166538"
https://www.rei.com/product/220130/birkenstock-arizona-eva-sandals-kids,Arizona EVA Sandals - Kids',https://www.rei.com/media/product/220130,"Lightweight and water-friendly, the kids' Birkenstock Arizona EVA sandals have contoured footbeds that support their arches and cradle their heels—for comfort they'll love wearing all summer long.",https://www.rei.com/product/220130/birkenstock-arizona-eva-sandals-kids,220130,Kids' Casual Sandals,,"Black, Elemental Blue, Fondant Pink",Birkenstock,,https://www.rei.com/b/birkenstock,25.93,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/OutOfStock,3.0,1,"0822698677001, 0822698677032, 0822698677063, 0822698677094, 0822698677124, 0822698677155, 0822698677186, 0822698677216, 0822698677247, 0192761199731, 0192761199762, 0192761199793, 0192761200321, 0192761200352, 0192761200383, 0192761200413, 0192761200444, 0192761200475, 0822698677339, 0822698677360, 0822698677391, 0822698677421, 0822698677452, 0822698677483, 0822698677513, 0822698677544, 0822698677575, 0192761735724, 0192761735755, 0192761735786, 0192761737216, 0192761737247, 0192761737278, 0192761737308, 0192761737339, 0192761737360, 0192761736653, 0192761736684, 0192761739616, 0192761739647, 0192761739678, 0192761739708, 0192761739739, 0192761739760, 0192761739791"
https://www.rei.com/product/218018/gregory-maya-20-plus-size-pack-womens,Maya 20 Plus-Size Pack - Women's,https://www.rei.com/media/product/218018,"Giving you enough room for an extra layer and a day's worth of hiking essentials, the women's Gregory Maya 20 Plus-Size pack has a comfortable, dynamic suspension and foam back panel to keep you cool.",https://www.rei.com/product/218018/gregory-maya-20-plus-size-pack-womens,218018,Daypacks,2 lbs. 2.9 oz.,Iris Red,Gregory,https://satchel.rei.com/media/img/brand-logos/497.gif,https://www.rei.com/b/gregory,129.95,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,4.2,8,"0190207095005, 0190207110746"
https://www.rei.com/product/232303/electra-pinger-bell,Pinger Bell,https://www.rei.com/media/product/232303,"Speeding down the trails or navigating a crowded bike path on your morning commute? The Electra Pinger Bell provides 90 decibels of sound, making it the perfect addition to your electric bike.",https://www.rei.com/product/232303/electra-pinger-bell,232303,Bike Bells,4 ounces,Black,Electra,,https://www.rei.com/b/electra,20.00,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,,,"0601842678725, 0601479185948"
https://www.rei.com/product/219341/tyr-addy-diamondfit-one-piece-swimsuit-girls,Addy Diamondfit One-Piece Swimsuit - Girls',https://www.rei.com/media/product/219341,"From poolside play to building sandcastles at the beach, keep her moving in comfort in the girls' TYR Addy Diamondfit one-piece swimsuit. It's made with strong polyester for hours of fun.",https://www.rei.com/product/219341/tyr-addy-diamondfit-one-piece-swimsuit-girls,219341,Kids' One-Piece Swimsuits,,"Light Pink, Ophidian Ink",TYR,https://satchel.rei.com/media/img/brand-logos/TYR_logo.gif,https://www.rei.com/b/tyr,6.83,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/OutOfStock,5.0,2,"0194238169186, 0194238169193, 0194238169209, 0194238169216, 0194238169223, 0194238164822, 0194238164839, 0194238164846, 0194238164853, 0194238164860, 0194238219171, 0194238219188, 0194238219195, 0194238219348, 0194238219355, 0194238219508, 0194238219515, 0194238219522, 0194238219539, 0194238219546"
https://www.rei.com/product/234141/shimano-rd-r8150-ultegra-di-2-12-speed-rear-derailleur,RD-R8150 Ultegra Di-2 12-Speed Rear Derailleur,https://www.rei.com/media/product/234141,"Offering fast, precise electronic shifting, the 12-speed Shimano RD-R8150 Ultegra Di-2 12-speed rear derailleur features a single cage length that's compatible with 28 to 34-tooth low sprockets.",https://www.rei.com/product/234141/shimano-rd-r8150-ultegra-di-2-12-speed-rear-derailleur,234141,Rear Derailleurs,262 grams,Black,Shimano,https://satchel.rei.com/media/img/brand-logos/1082.gif,https://www.rei.com/b/shimano,410.00,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,,,0192790240961
https://www.rei.com/product/891153/dryguy-force-dx-dry-boot-dryer,Force DX Dry Boot Dryer,https://www.rei.com/media/product/891153,"From rain-soaked hiking shoes to soggy mittens filled with melting snow, the Force Dry DX dryer dries your gear in about an hour; helping you to start every day with warm, comfortable hands and feet. ",https://www.rei.com/product/891153/dryguy-force-dx-dry-boot-dryer,891153,Boot Dryers,6 pounds,None,DryGuy,,https://www.rei.com/b/dryguy,110.00,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,4.4,17,0096506021298
https://www.rei.com/product/235962/marmot-gore-tex-lightray-insulated-jacket-womens,GORE-TEX Lightray Insulated Jacket - Women's,https://www.rei.com/media/product/235962,Skip a layering step when you ski or ride with the Marmot GORE-TEX Lightray jacket. PrimaLoft® insulation offers lightweight cozy warmth and a 2-layer GORE-TEX shell gives complete weather protection.,https://www.rei.com/product/235962/marmot-gore-tex-lightray-insulated-jacket-womens,235962,Women's Synthetic Insulation Jackets,1 lb. 10 oz.,"Black, Vetiver/limelight",Marmot,https://satchel.rei.com/media/img/brand-logos/722.gif,https://www.rei.com/b/marmot,259.73,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,5.0,2,"0195115176549, 0195115176556, 0195115176563, 0195115176570, 0195115176587, 0195115176594, 0195115176600, 0195115176617, 0195115176624, 0195115176631"
https://www.rei.com/product/208418/rei-co-op-lightweight-crew-base-layer-top-infantstoddlers,Lightweight Crew Base Layer Top - Infants'/Toddlers',https://www.rei.com/media/product/208418,"Start layering your little ones with this warm, breathable REI Co-op Lightweight Crew base layer top. It features a made-to-move design and all of the comfy for a day of play.",https://www.rei.com/product/208418/rei-co-op-lightweight-crew-base-layer-top-infantstoddlers,208418,Kids' Base Layer Tops,,"Bundle Up Coastal Green, Mountain Stream Fresh Peri",REI Co-op,https://satchel.rei.com/media/img/brand-logos/959.gif,https://www.rei.com/b/rei-co-op,5.83,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/OutOfStock,5.0,8,"0420841800018, 0420841800025, 0420841800032, 0420841800049, 0420841800056, 0420841800063, 0420841800070, 0420841800087, 0420841800094, 0420841800100, 0420841800117, 0420841800124, 0420841800131, 0420841800148, 0420841800155, 0420841800162, 0420841800179, 0420841800186, 0420841800193, 0420841800209, 0420841800216, 0420841800223, 0420841800230, 0420841800247, 0420841800254, 0420841800261, 0420841800278, 0420841800285, 0420841800292, 0420841800308"
https://www.rei.com/product/212054/balega-support-quarter-socks,Support Quarter Socks,https://www.rei.com/media/product/212054,"If you want support without compression, the Balega Support quarter socks provide a nonrestrictive fit that cradles your feet for a comfortable feel no matter your activity.",https://www.rei.com/product/212054/balega-support-quarter-socks,212054,Men's Athletic Socks,,"Blue/legion Blue, Sherbet Pink/mid Grey",Balega,,https://www.rei.com/b/balega,22.00,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,4.4,27,"0038472006640, 0038472006657, 0038472006664, 0038472006671, 0038472006688"
https://www.rei.com/product/230541/brooks-high-point-3-2-in-1-shorts-womens,"High Point 3"" 2-in-1 Shorts - Women's",https://www.rei.com/media/product/230541,"Offering trail-ready comfort with extra storage, the women's Brooks High Point 3 in. 2-in-1 shorts have split sides for mobility on uphill climbs and a boxer-brief liner for added support.",https://www.rei.com/product/230541/brooks-high-point-3-2-in-1-shorts-womens,230541,Women's Running Shorts,Unavailable,"Black, Carbon/glacier Green",Brooks,https://satchel.rei.com/media/img/brand-logos/brooks.gif,https://www.rei.com/b/brooks,86.00,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/OutOfStock,4.6,24,"0195394379129, 0195394379136, 0195394379143, 0195394379150, 0195394379167, 0195394379174, 0195394379181, 0195394379198, 0195394379204, 0195394379211, 0195394379228, 0195394379235"
https://www.rei.com/product/155384/patagonia-capilene-midweight-zip-neck-base-layer-top-mens,Capilene Midweight Zip-Neck Base Layer Top - Men's,https://www.rei.com/media/product/155384,"Stay cozy on chilly forest treks and snowy alpine adventures. An ideal choice for cool-weather quests, the men's Patagonia Capilene midweight zip-neck base layer top keeps you comfy on the move.",https://www.rei.com/product/155384/patagonia-capilene-midweight-zip-neck-base-layer-top-mens,155384,Men's Base Layer Tops,,"Black, Nouveau Green, Smolder Blue",Patagonia,https://satchel.rei.com/media/img/brand-logos/889.gif,https://www.rei.com/b/patagonia,89.00,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/OutOfStock,4.5,47,"0191743884238, 0191743884252, 0191743884276, 0191743884290, 0192964081437, 0192964081451, 0192964081475, 0192964081499, 0192964082281, 0192964082298, 0192964082304, 0192964082311, 0191743883620, 0191743883637, 0191743883644, 0191743883651, 0192964406230, 0192964406247, 0192964406254, 0192964406261, 0192964679191, 0192964679207, 0192964679221, 0192964679245, 0194187069339, 0194187069377, 0194187069414, 0194187069452, 0194187598426, 0194187598457, 0194187598464, 0194187598488, 0194187595203, 0194187595371, 0194187595555, 0194187595777, 0194187591366, 0194187591564, 0194187591755, 0194187591922, 0195699307490, 0195699307506, 0195699307513, 0195699307520, 0195699189201, 0195699189324, 0195699189478, 0195699189621, 0195699186712, 0195699186736, 0195699186750, 0195699186774, 0192964081505, 0195699690370, 0195699690400, 0195699690431, 0195699690462, 0195699690509, 0195699971257, 0195699971264, 0195699971271, 0195699971288, 0195699971295, 0195699691193, 0195699691209, 0195699691216, 0195699691223, 0195699691230, 0196924479111, 0196924479128, 0196924479135, 0196924479142, 0196924479258, 0196924684621, 0196924684638, 0196924684645, 0196924684652, 0196924684713, 0196924477551, 0196924477568, 0196924477575, 0196924477582, 0196924477599"
https://www.rei.com/product/188494/coal-provo-hat,Provo Hat,https://www.rei.com/media/product/188494,"A high-performance tech hat, the Coal Provo has an ultra-breathable and lightweight crown to fend off sweat and sun while you're cycling, mountain biking, running and more.",https://www.rei.com/product/188494/coal-provo-hat,188494,Men's Ball Caps,,Shale/sage,Coal,,https://www.rei.com/b/coal,21.93,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/OutOfStock,4.7,12,"0840056910232, 0840056921993, 0840056922020, 0840056930544, 0840056930551, 0840056932333, 0840056938939, 0840056938960"
https://www.rei.com/product/138171/wtb-byway-road-plus-tire,Byway Road Plus Tire,https://www.rei.com/media/product/138171,"Find comfort on remote gravel roads without feeling slow on the pavement required to reach them. The WTB Byway Road Plus tire delivers supple, plus-size traction and a smooth ride.",https://www.rei.com/product/138171/wtb-byway-road-plus-tire,138171,Gravel Bike Tires,535 grams,Tan Wall/black,WTB,https://satchel.rei.com/media/img/brand-logos/1372.gif,https://www.rei.com/b/wtb,65.95,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,3.3,30,"0714401106772, 0714401108240"
https://www.rei.com/product/236344/marmot-mountain-active-pants-womens,Mountain Active Pants - Women's,https://www.rei.com/media/product/236344,"Pull on the women's Marmot Mountain Active pants for a hike or wear them at the local crag. Lightweight yet hard wearing, they're built with articulated knees and a gusseted crotch for comfort.",https://www.rei.com/product/236344/marmot-mountain-active-pants-womens,236344,Women's Hiking Pants,9 ounces,Black,Marmot,https://satchel.rei.com/media/img/brand-logos/722.gif,https://www.rei.com/b/marmot,86.73,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/OutOfStock,3.7,7,"0195115064778, 0195115064785, 0195115064792, 0195115064808, 0195115064815, 0195115064822, 0195115064839"
https://www.rei.com/product/217319/pact-outdoors-wipes-and-tabs-refills,Wipes and Tabs Refills,https://www.rei.com/media/product/217319,"Leave the toilet paper at home! Refill your PACT Outdoors Bathroom Kit—or add to your existing backcountry bathroom kit—with these PACT Wipes and Tabs—great for backpacking, hiking, camping and more.",https://www.rei.com/product/217319/pact-outdoors-wipes-and-tabs-refills,217319,Camp Toilets,Wipes: 1.7 ounces; tabs: 0.7 ounces,None,PACT Outdoors,,https://www.rei.com/b/pact-outdoors,22.00,USD,https://schema.org/NewCondition,REI Co-op,https://schema.org/InStock,5.0,10,0860007799334
